poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
1295,PHL.61.47_1,Pangasinan,Urdaneta City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,PHL.61.48_1,Pangasinan,Villasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,PHL.62.1_1,Quezon,Agdangan,0,0,0,0,0,0,0,0,0,0,0,8.839300155639648,0,8.839300155639648,0,0,0
1298,PHL.62.2_1,Quezon,Alabat,0,0,0,304.9091491699219,0,457363.7237548828,1219636.5966796875,3049091.4916992188,0,0,0,0,0,0,0,0,0
1299,PHL.62.3_1,Quezon,Atimonan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,PHL.62.4_1,Quezon,Buenavista,0,0,0,0,0,0,0,0,0,0,0,7.265414714813232,0,7.265414714813232,0,0,0
1301,PHL.62.5_1,Quezon,Burdeos,0,0,0,3235.732421875,0,4853598.6328125,12942929.6875,32357324.21875,0,0,0,6.3890767097473145,0,6.3890767097473145,0,0,0
1302,PHL.62.6_1,Quezon,Calauag,1565480.983,1468988.695,96492.28799999994,2843.540283203125,1483322.971751873,4265310.4248046875,11374161.1328125,28435402.83203125,0.34776436508013264,0.13041163690504973,0.052164654762019896,8.493401527404785,10.61214542388916,6.692351341247559,10.61214542388916,1.8010501861572266,0
1303,PHL.62.7_1,Quezon,Candelaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,PHL.62.8_1,Quezon,Catanauan,3801711.386,3779889.7870000005,21821.598999999464,144.54054260253906,335451.46195576707,216810.8139038086,578162.17041015625,1445405.4260253906,1.5472081669533106,0.5802030626074915,0.2320812250429966,61.59368133544922,24.913240432739258,61.59368133544922,24.913240432739258,0,0
1305,PHL.62.9_1,Quezon,Dolores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,PHL.62.10_1,Quezon,General Luna,88.99775390625001,87.870125,1.1276289062500098,135.70518493652344,17.334420137825724,203557.77740478516,542820.73974609375,1357051.8493652344,8.515724802474795e-5,3.193396800928048e-5,1.2773587203712193e-5,1.0563760995864868,0,1.0563760995864868,0,0,0
1307,PHL.62.11_1,Quezon,General Nakar,0,0,0,67.43049621582031,0,101145.74432373047,269721.98486328125,674304.9621582031,0,0,0,0.9764153361320496,0,0.9764153361320496,0,0,0
1308,PHL.62.12_1,Quezon,Guinayangan,0,0,0,212.33592224121094,0,318503.8833618164,849343.68896484375,2123359.2224121094,0,0,0,8.942005157470703,0,7.664309978485107,0,1.2776951789855957,0
1309,PHL.62.13_1,Quezon,Gumaca,1118412.45625,1118389.7802499996,22.67600000044331,0,348.5856994924098,0,0,0,348585699492.4098,348585699492.4098,348585699492.4098,15.121861457824707,8.25084400177002,15.121861457824707,8.25084400177002,0,0
1310,PHL.62.14_1,Quezon,Hinunangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,PHL.62.15_1,Quezon,Infanta,194364.88012500003,188721.163875,5643.716250000027,2094.277587890625,86757.75166274823,3141416.3818359375,8377110.3515625,20942775.87890625,0.02761739964316491,0.010356524866186842,0.0041426099464747365,39.546669006347656,1.8126014471054077,37.67152786254883,1.8126014471054077,1.8751411437988281,0
1312,PHL.62.16_1,Quezon,Jomalig,0,0,0,436.6590270996094,0,654988.5406494141,1746636.1083984375,4366590.270996094,0,0,0,0,0,0,0,0,0
1313,PHL.62.17_1,Quezon,Lopez,159762.81050598144,140865.04372265626,18897.766783325176,281.33514404296875,290504.99439411936,422002.7160644531,1125340.576171875,2813351.4404296875,0.6883960300145322,0.2581485112554496,0.10325940450217982,1.4352552890777588,0,1.4352552890777588,0,0,0
1314,PHL.62.18_1,Quezon,Lucban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,PHL.62.19_1,Quezon,Lucena City,8850350.612000002,8732513.685999999,117836.92600000277,87.700347900390625,1811442.3740934588,131550.52185058594,350801.3916015625,877003.47900390625,13.769936816753042,5.16372630628239,2.065490522512956,99.88114166259766,59.070430755615234,99.88114166259766,59.070430755615234,0,0
1316,PHL.62.20_1,Quezon,Macalelon,543567.87275,500103.58600000007,43464.28674999991,228.62649536132812,668152.6194827659,342939.7430419922,914505.9814453125,2286264.9536132812,1.9483090923088262,0.7306159096158098,0.2922463638463239,11.8464937210083,2.2966363430023193,11.8464937210083,2.2966363430023193,0,0
1317,PHL.62.21_1,Quezon,Mauban,0,0,0,921.18218994140625,0,1381773.2849121094,3684728.759765625,9211821.8994140625,0,0,0,0,0,0,0,0,0
1318,PHL.62.22_1,Quezon,Mulanay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,PHL.62.23_1,Quezon,Padre Burgos,0,0,0,242.48655700683594,0,363729.8355102539,969946.22802734375,2424865.5700683594,0,0,0,0,0,0,0,0,0
1320,PHL.62.24_1,Quezon,Pagbilao,1647675.4074999997,1626349.569,21325.838499999838,242.36305236816406,327830.4079484599,363544.5785522461,969452.20947265625,2423630.5236816406,0.9017612344928598,0.33816046293482244,0.135264185173929,27.189054489135742,15.601322174072266,27.189054489135742,15.601322174072266,0,0
1321,PHL.62.25_1,Quezon,Panukulan,0,0,0,1413.4205322265625,0,2120130.7983398438,5653682.12890625,14134205.322265625,0,0,0,4.3152594566345215,0,4.3152594566345215,0,0,0
1322,PHL.62.26_1,Quezon,Patnanungan,0,0,0,1185.26318359375,0,1777894.775390625,4741052.734375,11852631.8359375,0,0,0,8.335492134094238,0,8.335492134094238,0,0,0
1323,PHL.62.27_1,Quezon,Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,PHL.62.28_1,Quezon,Pitogo,0,0,0,364.0368347167969,0,546055.2520751953,1456147.3388671875,3640368.3471679688,0,0,0,0,0,0,0,0,0
1325,PHL.62.29_1,Quezon,Plaridel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,PHL.62.30_1,Quezon,Polillo,0,0,0,387.22247314453125,0,580833.7097167969,1548889.892578125,3872224.7314453125,0,0,0,0,0,0,0,0,0
1327,PHL.62.31_1,Quezon,Quezon,1005600.6001250001,993144.8785,12455.721625000122,288.00750732421875,191474.9706847998,432011.2609863281,1152030.029296875,2880075.0732421875,0.44321754541222347,0.1662065795295838,0.06648263181183352,9.720240592956543,2.2436447143554688,9.720240592956543,2.2436447143554688,0,0
1328,PHL.62.32_1,Quezon,Real,49952.358625,48971.434328125004,980.9242968749968,0,15079.210714790363,0,0,0,15079210714790.361,15079210714790.361,15079210714790.361,0.20027419924736023,0,0.20027419924736023,0,0,0
1329,PHL.62.33_1,Quezon,Sampaloc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,PHL.62.34_1,Quezon,San Andres,14.708770164489744,14.708770164489744,0,209.39935302734375,0,314099.0295410156,837597.412109375,2093993.5302734375,0,0,0,4.668936252593994,2.717024181038141e-4,4.668936252593994,2.717024181038141e-4,0,0
1331,PHL.62.35_1,Quezon,San Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,PHL.62.36_1,Quezon,San Francisco,57307.316609375,57307.316609375,0,0,0,0,0,0,0,0,0,15.359245300292969,1.0206928253173828,15.359245300292969,1.0206928253173828,0,0
1333,PHL.62.37_1,Quezon,San Narciso,0,0,0,478.873779296875,0,718310.6689453125,1915495.1171875,4788737.79296875,0,0,0,9.464332580566406,0,9.464332580566406,0,0,0
1334,PHL.62.38_1,Quezon,Sariaya,5169.657044921875,5165.34001171875,4.317033203124993,127.44364166259766,66.36338149646606,191165.46249389648,509774.5666503906,1274436.4166259766,3.47151523244346e-4,1.3018182121662977e-4,5.20727284866519e-5,0,0,0,0,0,0
1335,PHL.62.39_1,Quezon,Tagkawayan,0,0,0,369.7145080566406,0,554571.7620849609,1478858.0322265625,3697145.0805664062,0,0,0,4.584072589874268,0,4.356508255004883,0,0.22756433486938477,0
1336,PHL.62.40_1,Quezon,Tayabas City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,PHL.62.41_1,Quezon,Tiaong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,PHL.62.42_1,Quezon,Unisan,0,0,0,121.29463195800781,0,181941.94793701172,485178.52783203125,1212946.3195800781,0,0,0,1.109955072402954,0,1.109955072402954,0,0,0
1339,PHL.63.1_1,Quirino,Aglipay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,PHL.63.2_1,Quirino,Cabarroguis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,PHL.63.3_1,Quirino,Diffun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,PHL.63.4_1,Quirino,Maddela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,PHL.63.5_1,Quirino,Nagtipunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,PHL.63.6_1,Quirino,Saguday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,PHL.64.1_1,Rizal,Angono,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,PHL.64.2_1,Rizal,Antipolo City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,PHL.64.3_1,Rizal,Baras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,PHL.64.4_1,Rizal,Binangonan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,PHL.64.5_1,Rizal,Cainta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,PHL.64.6_1,Rizal,Cardona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,PHL.64.7_1,Rizal,Jala-Jala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,PHL.64.8_1,Rizal,Morong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,PHL.64.9_1,Rizal,Pililla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,PHL.64.10_1,Rizal,Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,PHL.64.11_1,Rizal,San Mateo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,PHL.64.12_1,Rizal,Tanay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,PHL.64.13_1,Rizal,Taytay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,PHL.64.14_1,Rizal,Teresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,PHL.65.1_1,Romblon,Alcantara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,PHL.65.2_1,Romblon,Banton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,PHL.65.3_1,Romblon,Cajidiocan,0,0,0,222.64881896972656,0,333973.22845458984,890595.27587890625,2226488.1896972656,0,0,0,0,0,0,0,0,0
1362,PHL.65.4_1,Romblon,Calatrava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,PHL.65.5_1,Romblon,Concepcion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,PHL.65.6_1,Romblon,Corcuera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,PHL.65.7_1,Romblon,Ferrol,0,0,0,99.51908874511719,0,149278.63311767578,398076.35498046875,995190.8874511719,0,0,0,0,0,0,0,0,0
1366,PHL.65.8_1,Romblon,Looc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,PHL.65.9_1,Romblon,Magdiwang,0,0,0,130.85040283203125,0,196275.60424804688,523401.611328125,1308504.0283203125,0,0,0,0,0,0,0,0,0
1368,PHL.65.10_1,Romblon,Odiongan,0,0,0,37.13887405395508,0,55708.31108093262,148555.4962158203,371388.7405395508,0,0,0,0,0,0,0,0,0
1369,PHL.65.11_1,Romblon,Romblon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,PHL.65.12_1,Romblon,San Agustin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,PHL.65.13_1,Romblon,San Andres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,PHL.65.14_1,Romblon,San Fernando,0,0,0,0,0,0,0,0,0,0,0,2.2458200454711914,0,2.2458200454711914,0,0,0
1373,PHL.65.15_1,Romblon,San Jose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,PHL.65.16_1,Romblon,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,PHL.65.17_1,Romblon,Santa Maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,PHL.66.1_1,Samar,Almagro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,PHL.66.2_1,Samar,Basey,0,0,0,123.94735717773438,0,185921.03576660156,495789.4287109375,1239473.5717773438,0,0,0,0,0,0,0,0,0
1378,PHL.66.3_1,Samar,Calbayog City,8431372.146,8354405.68,76966.46600000001,839.038330078125,1183163.2292972426,1258557.4951171875,3356153.3203125,8390383.30078125,0.9400946988020402,0.3525355120507651,0.14101420482030602,8.198592185974121,31.019960403442383,8.198592185974121,31.019960403442383,0,0
1379,PHL.66.4_1,Samar,Calbiga,8381.998201171875,7166.5640117187495,1215.4341894531253,817.60003662109375,18684.202553767198,1226400.0549316406,3270400.146484375,8176000.3662109375,0.015234998138359226,0.00571312430188471,0.002285249720753884,32.88931655883789,0.0366210900247097,32.88931655883789,0.0366210900247097,0,0
1380,PHL.66.5_1,Samar,Catbalogan City,3900328.2585,3898852.486,1475.7724999999627,0,22686.24048306987,0,0,0,22686240483069.867,22686240483069.867,22686240483069.867,13.443538665771484,17.19727325439453,13.443538665771484,17.19727325439453,0,0
1381,PHL.66.6_1,Samar,Daram,0,0,0,79.87873077392578,0,119818.09616088867,319514.9230957031,798787.3077392578,0,0,0,0,0,0,0,0,0
1382,PHL.66.7_1,Samar,Gandara,32590.201804687502,25068.06471875,7522.137085937502,1219.1463623046875,115633.68397107338,1828719.5434570312,4876585.44921875,12191463.623046875,0.0632320491049591,0.02371201841435966,0.009484807365743864,1.0071485042572021,0,1.0071485042572021,0,0,0
1383,PHL.66.8_1,Samar,Hinabangan,2685.0271914062505,2124.7918515624997,560.2353398437508,685.43548583984375,8612.190325277119,1028153.2287597656,2741741.943359375,6854354.8583984375,0.0083763685065365,0.0031411381899511875,0.001256455275980475,1.9541831016540527,0,1.9541831016540527,0,0,0
1384,PHL.66.9_1,Samar,Jiabong,0,0,0,123.29122161865234,0,184936.83242797852,493164.8864746094,1232912.2161865234,0,0,0,0,0,0,0,0,0
1385,PHL.66.10_1,Samar,Marabut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,PHL.66.11_1,Samar,Matuguinao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,PHL.66.12_1,Samar,Motiong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,PHL.66.13_1,Samar,Pagsanghan,64124.482796875,56577.42615625,7547.056640625,667.64093017578125,116016.75860511867,1001461.3952636719,2670563.720703125,6676409.3017578125,0.1158474596762394,0.04344279737858977,0.01737711895143591,12.660858154296875,0.2849305272102356,12.660858154296875,0.2849305272102356,0,0
1389,PHL.66.14_1,Samar,Paranas,2394354.937,2309553.4970000004,84801.43999999948,306.7462463378906,1303605.9834091347,460119.36950683594,1226984.9853515625,3067462.4633789062,2.8331908409036606,1.0624465653388728,0.4249786261355491,11.718069076538086,8.912355422973633,11.718069076538086,8.912355422973633,0,0
1390,PHL.66.15_1,Samar,Pinabacdao,218118.6845,201002.1778125,17116.50668749999,410.6305236816406,263122.66080490605,615945.7855224609,1642522.0947265625,4106305.2368164062,0.427184773383454,0.16019429001879526,0.0640777160075181,23.241104125976562,2.433941602706909,23.241104125976562,2.433941602706909,0,0
1391,PHL.66.16_1,Samar,San Jorge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,PHL.66.17_1,Samar,San Jose de Buan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,PHL.66.18_1,Samar,San Sebastian,2056.2683359375,1875.9282763671874,180.34005957031263,516.1021728515625,2772.268733929763,774153.25927734375,2064408.69140625,5161021.728515625,0.0035810334719996134,0.001342887551999855,5.371550207999419e-4,3.046949863433838,0.007556024473160505,3.046949863433838,0.007556024473160505,0,0
1394,PHL.66.19_1,Samar,Santa Margarita,265551.046875,229786.38156249997,35764.66531250003,1747.6490478515625,549790.5660092619,2621473.5717773438,6990596.19140625,17476490.478515625,0.20972577100462894,0.07864716412673585,0.03145886565069434,8.406306266784668,1.6010230779647827,8.406306266784668,1.6010230779647827,0,0
1395,PHL.66.20_1,Samar,Santa Rita,0,0,0,1301.7012939453125,0,1952551.9409179688,5206805.17578125,13017012.939453125,0,0,0,0,0,0,0,0,0
1396,PHL.66.21_1,Samar,Santo Nino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,PHL.66.22_1,Samar,Tagapul-An,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,PHL.66.23_1,Samar,Talalora,0,0,0,120.75298309326172,0,181129.47463989258,483011.9323730469,1207529.8309326172,0,0,0,0,0,0,0,0,0
1399,PHL.66.24_1,Samar,Tarangnan,2.941005915641785,2.7747453932762145,0.16626052236557065,812.0167236328125,2.5558317377686923,1218025.0854492188,3248066.89453125,8120167.236328125,2.098340804554184e-6,7.868778017078189e-7,3.147511206831276e-7,6.37240743637085,3.9050206396495923e-5,6.37240743637085,3.9050206396495923e-5,0,0
1400,PHL.66.25_1,Samar,Villareal,1067220.26975,1065947.51275,1272.7569999999832,447.8294677734375,19565.394651622053,671744.20166015625,1791317.87109375,4478294.677734375,0.029126257589225057,0.010922346595959396,0.004368938638383758,4.3452911376953125,3.434786319732666,4.3452911376953125,3.434786319732666,0,0
1401,PHL.66.26_1,Samar,Zumarraga,0,0,0,84.26445007324219,0,126396.67510986328,337057.80029296875,842644.5007324219,0,0,0,0,0,0,0,0,0
1402,PHL.67.1_1,Sarangani,Alabel,758.5339375000001,758.5339375000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,PHL.67.2_1,Sarangani,Glan,0,0,0,0,0,0,0,0,0,0,0,2.958404541015625,0,2.958404541015625,0,0,0
1404,PHL.67.3_1,Sarangani,Kiamba,0,0,0,0,0,0,0,0,0,0,0,15.722891807556152,0,15.722891807556152,0,0,0
1405,PHL.67.4_1,Sarangani,Maasim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,PHL.67.5_1,Sarangani,Maitum,0,0,0,0,0,0,0,0,0,0,0,5.050678253173828,0,5.050678253173828,0,0,0
1407,PHL.67.6_1,Sarangani,Malapatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,PHL.67.7_1,Sarangani,Malungon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,PHL.68.1_1,Siquijor,Enrique Villanueva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,PHL.68.2_1,Siquijor,Larena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,PHL.68.3_1,Siquijor,Lazi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,PHL.68.4_1,Siquijor,Maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,PHL.68.5_1,Siquijor,San Juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,PHL.68.6_1,Siquijor,Siquijor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,PHL.69.1_1,Sorsogon,Barcelona,26480.127890625005,21163.525769531243,5316.6021210937615,83.27899169921875,81729.20573593523,124918.48754882812,333115.966796875,832789.9169921875,0.6542602887662159,0.24534760828733096,0.09813904331493238,8.72943115234375,0.12730222940444946,8.72943115234375,0.12730222940444946,0,0
1416,PHL.69.2_1,Sorsogon,Bulan,5175197.142,5047454.474,127742.6679999996,86.47464752197266,1963717.9078733462,129711.97128295898,345898.5900878906,864746.4752197266,15.139064563205288,5.677149211201983,2.270859684480793,120.39793395996094,56.104522705078125,120.39793395996094,56.104522705078125,0,0
1417,PHL.69.3_1,Sorsogon,Bulusan,0,0,0,0,0,0,0,0,0,0,0,3.1320347785949707,0,3.1320347785949707,0,0,0
1418,PHL.69.4_1,Sorsogon,Casiguran,18046.081966796875,15584.460404296873,2461.6215625000023,35.13773727416992,37841.156916250075,52706.60591125488,140550.9490966797,351377.3727416992,0.717958522693823,0.26923444601018365,0.10769377840407345,5.53635311126709,0.0456107072532177,5.53635311126709,0.0456107072532177,0,0
1419,PHL.69.5_1,Sorsogon,Castilla,0,0,0,120.5469741821289,0,180820.46127319336,482187.8967285156,1205469.741821289,0,0,0,0,0,0,0,0,0
1420,PHL.69.6_1,Sorsogon,Donsol,561139.1066875,529703.8571875,31435.249500000034,193.1505889892578,483236.8334565935,289725.8834838867,772602.35595703125,1931505.8898925781,1.6679104664235807,0.6254664249088427,0.2501865699635371,0,6.810650825500488,0,6.810650825500488,0,0
1421,PHL.69.7_1,Sorsogon,Gubat,1429417.2335,1332139.4692500003,97277.76424999977,579.17742919921875,1495397.666937775,868766.1437988281,2316709.716796875,5791774.2919921875,1.7212890691146108,0.6454834009179791,0.25819336036719165,49.45232391357422,11.295502662658691,49.45232391357422,11.295502662658691,0,0
1422,PHL.69.8_1,Sorsogon,Irosin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,PHL.69.9_1,Sorsogon,Juban,25983.937421875,20780.1293125,5203.808109375001,582.8719482421875,79995.28531466292,874307.92236328125,2331487.79296875,5828719.482421875,0.09149555124518739,0.034310831716945274,0.013724332686778109,9.38000202178955,0,6.653677940368652,0,2.7263240814208984,0
1424,PHL.69.10_1,Sorsogon,Magallanes,373856.7246875,335500.088875,38356.63581249997,184.31625366210938,589635.5055836359,276474.38049316406,737265.0146484375,1843162.5366210938,2.1326949156441453,0.7997605933665545,0.3199042373466218,5.760193347930908,2.0947165489196777,5.760193347930908,2.0947165489196777,0,0
1425,PHL.69.11_1,Sorsogon,Matnog,0,0,0,119.19841766357422,0,178797.62649536133,476793.6706542969,1191984.1766357422,0,0,0,0,0,0,0,0,0
1426,PHL.69.12_1,Sorsogon,Pilar,0,0,0,342.4679260253906,0,513701.88903808594,1369871.7041015625,3424679.2602539062,0,0,0,0,0,0,0,0,0
1427,PHL.69.13_1,Sorsogon,Prieto Diaz,750443.74175,720764.360125,29679.38162500004,474.37298583984375,456244.8405384792,711559.4787597656,1897491.943359375,4743729.8583984375,0.6411900257919481,0.24044625967198052,0.0961785038687922,41.847686767578125,11.546427726745605,41.847686767578125,11.546427726745605,0,0
1428,PHL.69.14_1,Sorsogon,Santa Magdalena,0,0,0,89.05030059814453,0,133575.4508972168,356201.2023925781,890503.0059814453,0,0,0,0,0,0,0,0,0
1429,PHL.69.15_1,Sorsogon,Sorsogon City,3323583.85,3169445.9000000004,154137.94999999972,573.5513916015625,2369478.08775911,860327.08740234375,2294205.56640625,5735513.916015625,2.7541595777409147,1.032809841652843,0.4131239366611372,32.949737548828125,22.398435592651367,32.949737548828125,22.398435592651367,0,0
1430,PHL.70.1_1,South Cotabato,Banga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,PHL.70.2_1,South Cotabato,General Santos City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,PHL.70.3_1,South Cotabato,Koronadal City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,PHL.70.4_1,South Cotabato,Lake Sebu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,PHL.70.5_1,South Cotabato,Norala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,PHL.70.6_1,South Cotabato,Polomolok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,PHL.70.7_1,South Cotabato,Santo Nino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,PHL.70.8_1,South Cotabato,Surallah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,PHL.70.9_1,South Cotabato,T'Boli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,PHL.70.10_1,South Cotabato,Tampakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,PHL.70.11_1,South Cotabato,Tantangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,PHL.70.12_1,South Cotabato,Tupi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,PHL.71.1_1,Southern Leyte,Anahawan,0,0,0,0,0,0,0,0,0,0,0,0.7579695582389832,0,0.7579695582389832,0,0,0
1443,PHL.71.2_1,Southern Leyte,Bontoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,PHL.71.3_1,Southern Leyte,Hinunangan,0,0,0,123.98887634277344,0,185983.31451416016,495955.50537109375,1239888.7634277344,0,0,0,0,0,0,0,0,0
1445,PHL.71.4_1,Southern Leyte,Hinundayan,0,0,0,95.51648712158203,0,143274.73068237305,382065.9484863281,955164.8712158203,0,0,0,0,0,0,0,0,0
1446,PHL.71.5_1,Southern Leyte,Libagon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,PHL.71.6_1,Southern Leyte,Liloan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,PHL.71.7_1,Southern Leyte,Limasawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,PHL.71.8_1,Southern Leyte,Maasin City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,PHL.71.9_1,Southern Leyte,Macrohon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,PHL.71.10_1,Southern Leyte,Malitbog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,PHL.71.11_1,Southern Leyte,Padre Burgos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,PHL.71.12_1,Southern Leyte,Pintuyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,PHL.71.13_1,Southern Leyte,Saint Bernard,0,0,0,101.7558364868164,0,152633.7547302246,407023.3459472656,1017558.3648681641,0,0,0,0,0,0,0,0,0
1455,PHL.71.14_1,Southern Leyte,San Francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,PHL.71.15_1,Southern Leyte,San Juan,0,0,0,0,0,0,0,0,0,0,0,2.775005578994751,0,2.775005578994751,0,0,0
1457,PHL.71.16_1,Southern Leyte,San Ricardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,PHL.71.17_1,Southern Leyte,Silago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,PHL.71.18_1,Southern Leyte,Sogod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,PHL.71.19_1,Southern Leyte,Tomas Oppus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
