poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,benefit_per_ha_year,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
918,PHL.44.20_1,Maguindanao,Matanog,0,0,0,116.28660583496094,0,0,174429.9087524414,465146.42333984375,1162866.0583496094,0,0,0,0,0,0,0,0,0
919,PHL.44.21_1,Maguindanao,Northern Kabuntalan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,PHL.44.22_1,Maguindanao,Pagagawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,PHL.44.23_1,Maguindanao,Pagalungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,PHL.44.24_1,Maguindanao,Paglat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,PHL.44.25_1,Maguindanao,Pandag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,PHL.44.26_1,Maguindanao,Parang,40790.63709375,40515.25178125,275.38531250000233,0,275385312500.0023,4233.34722992911,0,0,0,4233347229929.1094,4233347229929.1094,4233347229929.1094,2.477895736694336,1.2189148664474487,2.477895736694336,1.2189148664474487,0,0
925,PHL.44.27_1,Maguindanao,Rajah Buayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,PHL.44.28_1,Maguindanao,Shariff Aguak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,PHL.44.29_1,Maguindanao,South Upi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,PHL.44.30_1,Maguindanao,Sultan Kudarat,0,0,0,0,0,0,0,0,0,0,0,0,5.923309326171875,0,5.923309326171875,0,0,0
929,PHL.44.31_1,Maguindanao,Sultan Mastura,0,0,0,0,0,0,0,0,0,0,0,0,10.053539276123047,0,10.053539276123047,0,0,0
930,PHL.44.32_1,Maguindanao,Sultan Sa Barongis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,PHL.44.33_1,Maguindanao,Talayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,PHL.44.34_1,Maguindanao,Talitay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,PHL.44.35_1,Maguindanao,Upi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,PHL.45.1_1,Marinduque,Boac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,PHL.45.2_1,Marinduque,Buenavista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,PHL.45.3_1,Marinduque,Gasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,PHL.45.4_1,Marinduque,Mogpog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,PHL.45.5_1,Marinduque,Santa Cruz,2017.7043066406247,1311.5077858886718,706.1965207519529,1612.1995849609375,0.4380329379436378,10855.97143061444,2418299.3774414062,6448798.33984375,16121995.849609375,0.004489093257800118,0.0016834099716750443,6.733639886700177e-4,1.5612000226974487,0,1.5612000226974487,0,0,0
939,PHL.45.6_1,Marinduque,Torrijos,0,0,0,390.92620849609375,0,0,586389.3127441406,1563704.833984375,3909262.0849609375,0,0,0,0,0,0,0,0,0
940,PHL.46.1_1,Masbate,Aroroy,33.89626742553711,27.17941574859619,6.716851676940923,854.51416015625,0.007860433437068767,103.25447345861015,1281771.240234375,3418056.640625,8545141.6015625,8.05560853742746e-5,3.0208532015352975e-5,1.208341280614119e-5,3.077357292175293,0,3.077357292175293,0,0,0
941,PHL.46.2_1,Masbate,Baleno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,PHL.46.3_1,Masbate,Balud,12.355832675933838,12.355832675933838,0,0,0,0,0,0,0,0,0,0,8.466614723205566,0,8.466614723205566,0,0,0
943,PHL.46.4_1,Masbate,Batuan,0,0,0,325.4212341308594,0,0,488131.85119628906,1301684.9365234375,3254212.3413085938,0,0,0,0,0,0,0,0,0
944,PHL.46.5_1,Masbate,Cataingan,0,0,0,148.1572723388672,0,0,222235.90850830078,592629.08935546875,1481572.7233886719,0,0,0,0,0,0,0,0,0
945,PHL.46.6_1,Masbate,Cawayan,54101.94528125,53619.91974218751,482.0255390624952,600.73175048828125,0.8023973074016808,7409.913992945005,901097.6257324219,2402927.001953125,6007317.5048828125,0.008223208874756657,0.0030837033280337466,0.0012334813312134987,73.34547424316406,0.2128409743309021,70.68706512451172,0.2128409743309021,2.6584091186523438,0
946,PHL.46.7_1,Masbate,Claveria,841.8285712890626,835.6221567382812,6.206414550781346,155.25096130371094,0.039976657784681915,95.40780373441925,232876.4419555664,621003.84521484375,1552509.6130371094,4.0969280934231796e-4,1.5363480350336924e-4,6.14539214013477e-5,1.3461790084838867,0.01600002311170101,1.3461790084838867,0.01600002311170101,0,0
947,PHL.46.8_1,Masbate,Dimasalang,0,0,0,67.31459045410156,0,0,100971.88568115234,269258.36181640625,673145.9045410156,0,0,0,1.971505045890808,0,1.971505045890808,0,0,0
948,PHL.46.9_1,Masbate,Esperanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,PHL.46.10_1,Masbate,Mandaon,0,0,0,120.74219512939453,0,0,181113.2926940918,482968.7805175781,1207421.9512939453,0,0,0,0,0,0,0,0,0
950,PHL.46.11_1,Masbate,Masbate City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,PHL.46.12_1,Masbate,Milagros,1703581.4837500001,1619192.743,84388.74075000011,626.68212890625,134.65956161424933,1297261.7843996882,940023.193359375,2506728.515625,6266821.2890625,1.380031677477706,0.5175118790541398,0.2070047516216559,69.149505615234375,11.964850425720215,68.40164947509766,11.964850425720215,0.74785614013671875,0
952,PHL.46.13_1,Masbate,Mobo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,PHL.46.14_1,Masbate,Monreal,0,0,0,118.73458099365234,0,0,178101.87149047852,474938.3239746094,1187345.8099365234,0,0,0,0,0,0,0,0,0
954,PHL.46.15_1,Masbate,Palanas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,PHL.46.16_1,Masbate,Pio V. Corpuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,PHL.46.17_1,Masbate,Placer,6475991.015,5275648.864,1200342.1509999996,669.67987060546875,1792.4118727277112,18452200.93175069,1004519.8059082031,2678719.482421875,6696798.7060546875,18.369175822340054,6.88844093337752,2.755376373351008,163.05760192871094,31.97503089904785,129.12222290039062,17.90766716003418,33.93537902832031,14.067363739013672
957,PHL.46.18_1,Masbate,San Fernando,831.244421875,826.0648125,5.179609374999927,0,5179609374.999927,79.62329145556957,0,0,0,79623291455.56956,79623291455.56956,79623291455.56956,0,0,0,0,0,0
958,PHL.46.19_1,Masbate,San Jacinto,0,0,0,122.56090545654297,0,0,183841.35818481445,490243.6218261719,1225609.0545654297,0,0,0,0,0,0,0,0,0
959,PHL.46.20_1,Masbate,San Pascual,0,0,0,219.8396759033203,0,0,329759.51385498047,879358.70361328125,2198396.759033203,0,0,0,0,0,0,0,0,0
960,PHL.46.21_1,Masbate,Uson,291052.2336875,165184.712125,125867.52156250001,436.2318115234375,288.5335691657542,1934892.31109465,654347.71728515625,1744927.24609375,4362318.115234375,2.9569787744081775,1.1088670404030667,0.44354681616122665,21.731380462646484,4.384154796600342,21.731380462646484,4.384154796600342,0,0
961,PHL.47.1_1,Metropolitan Manila,Kalookan City,276396.15206249995,274257.6213124999,2138.5307500000345,0,2138530750000.0344,32874.45922385854,0,0,0,32874459223858.54,32874459223858.54,32874459223858.54,24.300853729248047,14.229430198669434,24.300853729248047,14.229430198669434,0,0
962,PHL.47.2_1,Metropolitan Manila,Las Piñas,1310835.6825000003,1310835.6825000003,0,0,0,0,0,0,0,0,0,0,62.895687103271484,44.200828552246094,62.895687103271484,44.200828552246094,0,0
963,PHL.47.3_1,Metropolitan Manila,Makati City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,PHL.47.4_1,Metropolitan Manila,Malabon,4412.97675,4300.277625000001,112.69912499999919,0,112699124999.99918,1732.461779835034,0,0,0,1732461779835.0337,1732461779835.0337,1732461779835.0337,0,0,0,0,0,0
965,PHL.47.5_1,Metropolitan Manila,Mandaluyong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,PHL.47.6_1,Metropolitan Manila,Manila,3106354.145,3095780.2414999995,10573.90350000048,0,10573903500000.48,162546.81371674233,0,0,0,162546813716742.3,162546813716742.3,162546813716742.3,306.688720703125,225.53030395507812,306.688720703125,225.53030395507812,0,0
967,PHL.47.7_1,Metropolitan Manila,Marikina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,PHL.47.8_1,Metropolitan Manila,Muntinlupa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,PHL.47.9_1,Metropolitan Manila,Navotas,18931816.548,18797617.432,134199.1160000004,0,134199116000000.38,2062969.338560974,0,0,0,2062969338560973.8,2062969338560973.8,2062969338560973.8,628.60150146484375,389.415771484375,628.60150146484375,389.415771484375,0,0
970,PHL.47.10_1,Metropolitan Manila,Parañaque,184676925.43999997,184676925.43999997,0,0,0,0,0,0,0,0,0,0,550.6270751953125,3302.1923828125,550.6270751953125,3302.1923828125,0,0
971,PHL.47.11_1,Metropolitan Manila,Pasay City,30589082.248000007,30589082.248000007,0,0,0,0,0,0,0,0,0,0,17.129680633544922,423.28912353515625,17.129680633544922,423.28912353515625,0,0
972,PHL.47.12_1,Metropolitan Manila,Pasig City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,PHL.47.13_1,Metropolitan Manila,Pateros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,PHL.47.14_1,Metropolitan Manila,Quezon City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,PHL.47.15_1,Metropolitan Manila,San Juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,PHL.47.16_1,Metropolitan Manila,Taguig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,PHL.47.17_1,Metropolitan Manila,Valenzuela,20167857.936,19577259.568000004,590598.367999997,0,590598367999997,9078944.488636877,0,0,0,9078944488636876,9078944488636876,9078944488636876,255.8472137451172,310.01934814453125,255.8472137451172,310.01934814453125,0,0
978,PHL.48.1_1,Misamis Occidental,Aloran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,PHL.48.2_1,Misamis Occidental,Baliangao,0,0,0,660.00140380859375,0,0,990002.1057128906,2640005.615234375,6600014.0380859375,0,0,0,0.8467481136322021,0,0.8467481136322021,0,0,0
980,PHL.48.3_1,Misamis Occidental,Bonifacio,0,0,0,157.8733367919922,0,0,236810.00518798828,631493.34716796875,1578733.3679199219,0,0,0,11.351167678833008,0,11.351167678833008,0,0,0
981,PHL.48.4_1,Misamis Occidental,Calamba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,PHL.48.5_1,Misamis Occidental,Clarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,PHL.48.6_1,Misamis Occidental,Concepcion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,PHL.48.7_1,Misamis Occidental,Don Victoriano Chiongbian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,PHL.48.8_1,Misamis Occidental,Jimenez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,PHL.48.9_1,Misamis Occidental,Lopez Jaena,0,0,0,222.4001007080078,0,0,333600.1510620117,889600.40283203125,2224001.007080078,0,0,0,0,0,0,0,0,0
987,PHL.48.10_1,Misamis Occidental,Oroquieta City,0,0,0,60.94976806640625,0,0,91424.652099609375,243799.072265625,609497.6806640625,0,0,0,0,0,0,0,0,0
988,PHL.48.11_1,Misamis Occidental,Ozamis City,874.8223203125001,618.046515625,256.7758046875001,63.67216873168945,4.032779310055188,3947.2734824470263,95508.25309753418,254688.6749267578,636721.6873168945,0.04132913496403314,0.015498425611512427,0.006199370244604971,0,0,0,0,0,0
989,PHL.48.12_1,Misamis Occidental,Panaon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,PHL.48.13_1,Misamis Occidental,Plaridel,0,0,0,652.1011962890625,0,0,978151.79443359375,2608404.78515625,6521011.962890625,0,0,0,5.467268466949463,0,5.467268466949463,0,0,0
991,PHL.48.14_1,Misamis Occidental,Sapang Dalaga,0,0,0,151.13800048828125,0,0,226707.00073242188,604552.001953125,1511380.0048828125,0,0,0,0,0,0,0,0,0
992,PHL.48.15_1,Misamis Occidental,Sinacaban,0,0,0,115.0853500366211,0,0,172628.02505493164,460341.4001464844,1150853.500366211,0,0,0,0,0,0,0,0,0
993,PHL.48.16_1,Misamis Occidental,Tangub City,1794.870151123047,1734.6876026000978,60.18254852294922,124.04383087158203,0.4851716373162804,925.1532798420365,186065.74630737305,496175.3234863281,1240438.3087158203,0.004972184822851385,0.0018645693085692695,7.458277234277078e-4,4.61112117767334,0,4.61112117767334,0,0,0
994,PHL.48.17_1,Misamis Occidental,Tudela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,PHL.49.1_1,Misamis Oriental,Alubijid,938350.6793749998,938350.6793749998,0,0,0,0,0,0,0,0,0,0,6.3008575439453125,7.694525718688965,6.3008575439453125,7.694525718688965,0,0
996,PHL.49.2_1,Misamis Oriental,Balingasag,24864300.559999995,24864300.559999995,0,0,0,0,0,0,0,0,0,0,92.73119354248047,185.50653076171875,92.73119354248047,185.50653076171875,0,0
997,PHL.49.3_1,Misamis Oriental,Balingoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,PHL.49.4_1,Misamis Oriental,Binuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,PHL.49.5_1,Misamis Oriental,Cagayan de Oro City,55243293.151999995,51590209.68,3653083.4719999954,110.86349487304688,32951.18448307309,56156846.77043502,166295.2423095703,443453.9794921875,1108634.9487304688,337.69364649588164,126.63511743595562,50.65404697438225,92.79121398925781,167.9324493408203,92.79121398925781,167.9324493408203,0,0
1000,PHL.49.6_1,Misamis Oriental,Claveria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,PHL.49.7_1,Misamis Oriental,El Salvador City,1972764.4810000001,1972764.4810000001,0,0,0,0,0,0,0,0,0,0,24.45868492126465,34.554931640625,24.45868492126465,34.554931640625,0,0
1002,PHL.49.8_1,Misamis Oriental,Gingoog City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,PHL.49.9_1,Misamis Oriental,Gitagum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,PHL.49.10_1,Misamis Oriental,Initao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,PHL.49.11_1,Misamis Oriental,Jasaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,PHL.49.12_1,Misamis Oriental,Kinoguitan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,PHL.49.13_1,Misamis Oriental,Lagonglong,70013.0716875,70013.0716875,0,0,0,0,0,0,0,0,0,0,0,3.3642916679382324,0,3.3642916679382324,0,0
1008,PHL.49.14_1,Misamis Oriental,Laguindingan,79.1617826385498,79.1617826385498,0,0,0,0,0,0,0,0,0,0,0.0019357434939593077,0.0014116608072072268,0.0019357434939593077,0.0014116608072072268,0,0
1009,PHL.49.15_1,Misamis Oriental,Libertad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,PHL.49.16_1,Misamis Oriental,Lugait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,PHL.49.17_1,Misamis Oriental,Magsaysay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,PHL.49.18_1,Misamis Oriental,Manticao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,PHL.49.19_1,Misamis Oriental,Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,PHL.49.20_1,Misamis Oriental,Naawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,PHL.49.21_1,Misamis Oriental,Opol,33924104.06,33414851.359999996,509252.7000000067,0,509252700000006.7,7828462.191057957,0,0,0,7828462191057956,7828462191057956,7828462191057956,164.3260955810547,112.09983825683594,164.3260955810547,112.09983825683594,0,0
1016,PHL.49.22_1,Misamis Oriental,Salay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,PHL.49.23_1,Misamis Oriental,Sugbongcogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,PHL.49.24_1,Misamis Oriental,Tagoloan,426142.25924999994,426142.25924999994,0,0,0,0,0,0,0,0,0,0,9.849310874938965,27.01833152770996,9.849310874938965,27.01833152770996,0,0
1019,PHL.49.25_1,Misamis Oriental,Talisayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,PHL.49.26_1,Misamis Oriental,Villanueva,7795502.808999999,7795502.808999999,0,0,0,0,0,0,0,0,0,0,5.647489547729492,187.45350646972656,5.647489547729492,187.45350646972656,0,0
1021,PHL.50.1_1,Mountain Province,Barlig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,PHL.50.2_1,Mountain Province,Bauko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,PHL.50.3_1,Mountain Province,Besao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,PHL.50.4_1,Mountain Province,Bontoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,PHL.50.5_1,Mountain Province,Natonin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,PHL.50.6_1,Mountain Province,Paracelis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,PHL.50.7_1,Mountain Province,Sabangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,PHL.50.8_1,Mountain Province,Sadanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,PHL.50.9_1,Mountain Province,Sagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,PHL.50.10_1,Mountain Province,Tadian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,PHL.51.1_1,Negros Occidental,Bacolod City,57561901.216,57561901.216,0,0,0,0,0,0,0,0,0,0,313.15618896484375,366.92132568359375,313.15618896484375,366.92132568359375,0,0
1032,PHL.51.2_1,Negros Occidental,Bago City,21259732.123999994,18383918.512000002,2875813.6119999923,0,2875813611999992,44208303.912912905,0,0,0,44208303912912904,44208303912912904,44208303912912904,113.42395782470703,228.8662109375,113.42395782470703,228.8662109375,0,0
1033,PHL.51.3_1,Negros Occidental,Binalbagan,114484.22204687502,114484.22204687502,0,0,0,0,0,0,0,0,0,0,4.851655960083008,0.3358289301395416,4.851655960083008,0.3358289301395416,0,0
1034,PHL.51.4_1,Negros Occidental,Cadiz City,95678287.02399999,92933185.74399999,2745101.280000001,371.9264221191406,7380.764357528362,42198934.99063339,557889.6331787109,1487705.6884765625,3719264.2211914062,75.64029241804471,28.365109656766766,11.346043862706706,279.2420349121094,173.35450744628906,279.2420349121094,173.35450744628906,0,0
1035,PHL.51.5_1,Negros Occidental,Calatrava,8475131.407,6629153.927,1845977.4799999995,163.12229919433594,11316.524406027358,28377198.408028573,244683.4487915039,652489.19677734375,1631222.9919433594,115.97514481745326,43.49067930654497,17.39627172261799,10.352290153503418,32.371917724609375,10.352290153503418,32.371917724609375,0,0
1036,PHL.51.6_1,Negros Occidental,Candoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,PHL.51.7_1,Negros Occidental,Cauayan,755657.4041250001,754114.05825,1543.3458750001155,121.3153076171875,12.721773577578267,23725.008880980906,181972.96142578125,485261.23046875,1213153.076171875,0.13037656086427593,0.04889121032410348,0.01955648412964139,25.790983200073242,9.332772254943848,25.790983200073242,9.332772254943848,0,0
1038,PHL.51.8_1,Negros Occidental,Enrique B. Magalona,36605707.059999995,35726722.59599999,878984.4640000015,1.005953311920166,873782.5638470178,13512145.626230877,1508.929967880249,4023.813247680664,10059.53311920166,8954.786447254934,3358.0449177206,1343.2179670882401,153.93992614746094,96.10802459716797,153.79409790039062,95.67447662353516,0.1458282470703125,0.4335479736328125
1039,PHL.51.9_1,Negros Occidental,Escalante City,2868928.6519999993,2740957.4935000003,127971.15849999897,163.5136260986328,782.6329924504621,1967230.3668946945,245270.43914794922,654054.50439453125,1635136.2609863281,8.020658232311659,3.007746837116872,1.2030987348467488,38.197731018066406,23.36583709716797,38.197731018066406,23.36583709716797,0,0
1040,PHL.51.10_1,Negros Occidental,Himamaylan City,7868204.7420000015,7750562.073999999,117642.66800000239,0,117642668000002.39,1808456.1525018725,0,0,0,1808456152501872.5,1808456152501872.5,1808456152501872.5,58.54780578613281,85.59886932373047,58.54780578613281,85.59886932373047,0,0
1041,PHL.51.11_1,Negros Occidental,Hinigaran,1359234.2197500002,1359234.2197500002,0,0,0,0,0,0,0,0,0,0,14.114648818969727,9.147380828857422,14.114648818969727,9.147380828857422,0,0
1042,PHL.51.12_1,Negros Occidental,Hinoba-An,1169509.5370000005,1165739.8490000002,3769.688000000315,95.40544128417969,39.51229562234006,57949.34416663272,143108.16192626953,381621.76513671875,954054.4128417969,0.40493388627609295,0.15185020735353486,0.06074008294141394,12.710399627685547,5.604543685913086,11.125049591064453,5.343118667602539,1.5853500366210938,0.2614250183105469
1043,PHL.51.13_1,Negros Occidental,Ilog,885099.67825,784269.2265000001,100830.45174999989,395.47821044921875,254.9582988035367,1550011.1815453456,593217.3156738281,1581912.841796875,3954782.1044921875,2.6128893081698186,0.979833490563682,0.3919333962254728,54.290313720703125,14.972774505615234,54.290313720703125,14.972774505615234,0,0
1044,PHL.51.14_1,Negros Occidental,Isabela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,PHL.51.15_1,Negros Occidental,Kabankalan City,1301733.6090000002,1228964.7035,72768.90550000011,0,72768905500000.11,1118636.4360786164,0,0,0,1118636436078616.4,1118636436078616.4,1118636436078616.4,23.00849151611328,8.321511268615723,23.00849151611328,8.321511268615723,0,0
1046,PHL.51.16_1,Negros Occidental,La Carlota City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,PHL.51.17_1,Negros Occidental,La Castellana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,PHL.51.18_1,Negros Occidental,Manapla,2206244.7690000003,2086129.70625,120115.06275000027,0,120115062750000.27,1846462.9197153372,0,0,0,1846462919715337,1846462919715337,1846462919715337,18.943355560302734,7.471311569213867,18.943355560302734,7.471311569213867,0,0
1049,PHL.51.19_1,Negros Occidental,Moises Padilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,PHL.51.20_1,Negros Occidental,Murcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,PHL.51.21_1,Negros Occidental,Pontevedra,16939461.914,16939461.914,0,0,0,0,0,0,0,0,0,0,89.99470520019531,61.13535690307617,89.99470520019531,61.13535690307617,0,0
1052,PHL.51.22_1,Negros Occidental,Pulupandan,16911430.736,14269081.696,2642349.040000001,124.3288803100586,21252.898227751728,40619381.21333087,186493.3204650879,497315.5212402344,1243288.803100586,217.80609145695888,81.67728429635957,32.67091371854383,105.29035186767578,113.86418151855469,105.29035186767578,113.86418151855469,0,0
1053,PHL.51.23_1,Negros Occidental,Sagay City,2567185.6459999997,2157972.9579999996,409212.6880000001,568.6080322265625,719.6744766295332,6290602.005859084,852912.04833984375,2274432.12890625,5686080.322265625,7.375440431523353,2.7657901618212577,1.106316064728503,83.91950988769531,16.23439598083496,77.36580657958984,15.801459312438965,6.553703308105469,0.4329366683959961
1054,PHL.51.24_1,Negros Occidental,Salvador Benedicto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,PHL.51.25_1,Negros Occidental,San Carlos City,16742459.816,15101962.392000003,1640497.4239999969,154.7672882080078,10599.768484637156,25218466.31016739,232150.93231201172,619069.15283203125,1547672.8820800781,108.62961461758714,40.736105481595175,16.294442192638073,103.26594543457031,133.7572784423828,103.26594543457031,133.7572784423828,0,0
1056,PHL.51.26_1,Negros Occidental,San Enrique,4936119.914000001,4936119.914000001,0,0,0,0,0,0,0,0,0,0,87.81672668457031,40.47042465209961,87.81672668457031,40.47042465209961,0,0
1057,PHL.51.27_1,Negros Occidental,Silay City,33400325.604,33400325.604,0,0,0,0,0,0,0,0,0,0,108.20124053955078,73.8392562866211,108.20124053955078,73.8392562866211,0,0
1058,PHL.51.28_1,Negros Occidental,Sipalay City,4177.884566406249,3196.460255859375,981.424310546874,190.2287139892578,5.159180703930401,15086.897150474068,285343.0709838867,760914.85595703125,1902287.1398925781,0.052872835140005986,0.019827313177502245,0.007930925271000897,4.065393447875977,0.2870836555957794,2.3244433403015137,0,1.740950107574463,0.2870836555957794
1059,PHL.51.29_1,Negros Occidental,Talisay City,16602676.515999999,16602676.515999999,0,0,0,0,0,0,0,0,0,0,152.2819366455078,99.92829132080078,152.2819366455078,99.92829132080078,0,0
1060,PHL.51.30_1,Negros Occidental,Toboso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,PHL.51.31_1,Negros Occidental,Valladolid,2940476.2720000003,2908345.5320000006,32130.739999999758,0,32130739999999.754,493928.2271075015,0,0,0,493928227107501.44,493928227107501.44,493928227107501.44,96.62540435791016,57.31398391723633,96.62540435791016,57.31398391723633,0,0
1062,PHL.51.32_1,Negros Occidental,Victorias City,20342546.344,18389751.072,1952795.2719999999,113.82177734375,17156.604979927673,30019249.684348334,170732.666015625,455287.109375,1138217.7734375,175.82604656100816,65.93476746037805,26.373906984151223,103.97168731689453,76.68213653564453,100.60448455810547,66.6708984375,3.3672027587890625,10.011238098144531
1063,PHL.52.1_1,Negros Oriental,Amlan,1816.125203125,1691.090140625,125.0350625000001,0,125035062500.00009,1922.0953749244852,0,0,0,1922095374924.485,1922095374924.485,1922095374924.485,0,0,0,0,0,0
1064,PHL.52.2_1,Negros Oriental,Ayungon,0,0,0,236.4168701171875,0,0,354625.30517578125,945667.48046875,2364168.701171875,0,0,0,0,0,0,0,0,0
1065,PHL.52.3_1,Negros Oriental,Bacong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,PHL.52.4_1,Negros Oriental,Bais City,2447745.292,1957854.1525000003,489891.1394999996,171.4965057373047,2856.566303749688,7530827.550467568,257244.75860595703,685986.02294921875,1714965.0573730469,29.274950406290518,10.978106402358945,4.391242560943578,21.711925506591797,18.62361717224121,21.711925506591797,18.62361717224121,0,0
1067,PHL.52.5_1,Negros Oriental,Basay,0,0,0,95.457000732421875,0,0,143185.5010986328,381828.0029296875,954570.00732421875,0,0,0,0,0,0,0,0,0
